Transformer_ID,Winding_Type,Test_Date,Frequency_Hz,Magnitude_dB,Phase_deg
TR010,LV,2026-03-18,6517.339604882427,-1.64,-6.62
TR010,LV,2026-03-18,6826.071834272386,-0.5,-0.57
TR010,LV,2026-03-18,7149.428986597577,1.76,22.96
TR010,LV,2026-03-18,7488.103857590023,1.65,-10.64
TR010,LV,2026-03-18,7842.822061337682,-2.38,-31.37
TR010,LV,2026-03-18,8214.34358491943,1.12,-1.61
TR010,LV,2026-03-18,8603.464416684501,3.22,-11.83
TR010,LV,2026-03-18,9011.018251665018,0.19,-9.89
TR010,LV,2026-03-18,9437.87827777538,0.88,-17.86
TR010,LV,2026-03-18,9884.959046625587,-6.83,13.03
TR010,LV,2026-03-18,10353.218432956615,-0.49,6.43
TR010,LV,2026-03-18,10843.659686896108,0.66,14.12
TR010,LV,2026-03-18,11357.333583431051,-1.07,3.7
TR010,LV,2026-03-18,11895.340673703207,1.81,8.3
TR010,LV,2026-03-18,12458.833642950081,-0.24,30.91
TR010,LV,2026-03-18,13049.019780144015,0.55,13.15
TR010,LV,2026-03-18,13667.163564620074,-0.87,6.59
TR010,LV,2026-03-18,14314.589375234786,2.8,12.46
TR010,LV,2026-03-18,14992.684327860472,2.93,-6.93
TR010,LV,2026-03-18,15702.901247293774,0.49,-9.69
TR010,LV,2026-03-18,16446.761779946628,0.96,16.04
TR010,LV,2026-03-18,17225.859653987874,1.93,-9.83
TR010,LV,2026-03-18,18041.864093920718,1.47,14.92
TR010,LV,2026-03-18,18896.523396912115,-0.24,-7.81
TR010,LV,2026-03-18,19791.668678535574,0.48,-16.02
TR010,LV,2026-03-18,20729.217795953697,-0.74,15.22
TR010,LV,2026-03-18,21711.179456945054,3.28,1.43
TR010,LV,2026-03-18,22739.657523579273,0.53,4.77
TR010,LV,2026-03-18,23816.855519761608,-0.17,17.12
TR010,LV,2026-03-18,24945.081352303165,-1.41,-20.49
TR010,LV,2026-03-18,26126.752255633262,-1.97,-34.58
TR010,LV,2026-03-18,27364.39997074672,3.3,17.66
TR010,LV,2026-03-18,28660.676169482504,-4.37,-13.3
TR010,LV,2026-03-18,30018.35813575592,1.69,2.14
TR010,LV,2026-03-18,31440.354715915,-0.37,2.13
TR010,LV,2026-03-18,32929.71255097148,0.73,4.73
TR010,LV,2026-03-18,34489.6226040576,-1.79,26.06
TR010,LV,2026-03-18,36123.426997094306,3.35,-48.31
TR010,LV,2026-03-18,37834.62617131933,-2.72,0.17
TR010,LV,2026-03-18,39626.88638701478,-1.04,2.21
TR010,LV,2026-03-18,41504.047578504724,-3.11,20.97
TR010,LV,2026-03-18,43470.131581250265,-3.14,-19.43
TR010,LV,2026-03-18,45529.35074866948,-4.37,-15.99
TR010,LV,2026-03-18,47686.116977144746,0.54,16.08
TR010,LV,2026-03-18,49945.0511585514,0.02,25.79
TR010,LV,2026-03-18,52310.993080562585,-4.92,-6.33
TR010,LV,2026-03-18,54789.01179593945,2.78,-12.38
TR010,LV,2026-03-18,57384.416483023924,-1.11,12.08
TR010,LV,2026-03-18,60102.76782070388,-0.69,-10.25
TR010,LV,2026-03-18,62949.88990221888,2.17,-5.0
TR010,LV,2026-03-18,65931.88271333542,-1.44,20.7
TR010,LV,2026-03-18,69055.1352016233,0.47,-10.74
TR010,LV,2026-03-18,72326.33896483533,0.75,7.07
TR010,LV,2026-03-18,75752.5025877192,-1.68,-20.13
TR010,LV,2026-03-18,79340.96665797492,-2.2,-11.97
TR010,LV,2026-03-18,83099.41949353386,-0.56,15.29
TR010,LV,2026-03-18,87035.91361485166,-0.35,17.46
TR010,LV,2026-03-18,91158.88299750836,0.75,-7.97
TR010,LV,2026-03-18,95477.16114208066,-0.85,-6.16
TR010,LV,2026-03-18,100000.0,2.76,-17.7
TR011,HV,2026-03-09,10.0,1.68,18.9
TR011,HV,2026-03-09,10.473708979594498,-0.94,-25.32
TR011,HV,2026-03-09,10.969857978923836,1.94,-18.14
TR011,HV,2026-03-09,11.489510001873091,-1.7,-17.73
TR011,HV,2026-03-09,12.033778407775893,0.71,17.28
TR011,HV,2026-03-09,12.603829296797274,-2.69,5.25
TR011,HV,2026-03-09,13.200884008314182,-2.03,12.42
TR011,HV,2026-03-09,13.826221737646557,-3.95,-0.37
TR011,HV,2026-03-09,14.481182276745338,-0.03,13.29
TR011,HV,2026-03-09,15.167168884709225,1.75,7.57
TR011,HV,2026-03-09,15.885651294280526,-0.64,23.91
TR011,HV,2026-03-09,16.63816886076129,0.58,20.38
TR011,HV,2026-03-09,17.4263338600965,-3.31,-20.01
TR011,HV,2026-03-09,18.251834943190435,-3.55,-6.74
TR011,HV,2026-03-09,19.116440753857017,-2.62,13.58
TR011,HV,2026-03-09,20.022003718155844,1.17,12.56
TR011,HV,2026-03-09,20.970464013232327,0.76,-11.23
TR011,HV,2026-03-09,21.963853724165457,-0.44,12.0
TR011,HV,2026-03-09,23.00430119772918,0.81,5.56
TR011,HV,2026-03-09,24.094035602395245,-2.55,-4.24
TR011,HV,2026-03-09,25.23539170434766,1.98,7.12
TR011,HV,2026-03-09,26.430814869741056,-0.92,10.89
TR011,HV,2026-03-09,27.682866303920665,-0.06,-17.38
TR011,HV,2026-03-09,28.994228538828768,0.55,0.07
TR011,HV,2026-03-09,30.367711180354576,1.85,2.28
TR011,HV,2026-03-09,31.80625692794119,5.71,-4.84
TR011,HV,2026-03-09,33.31294787934674,0.53,4.01
TR011,HV,2026-03-09,34.891012134067736,-0.14,-0.09
TR011,HV,2026-03-09,36.54383070957256,3.42,-5.93
TR011,HV,2026-03-09,38.274944785163115,-0.54,11.01
TR011,HV,2026-03-09,40.08806328898464,-1.26,-3.2
TR011,HV,2026-03-09,41.9870708444391,2.28,-12.32
TR011,HV,2026-03-09,43.97603609302721,2.75,5.27
TR011,HV,2026-03-09,46.05922041145106,3.07,4.78
TR011,HV,2026-03-09,48.241087041653685,-0.25,-6.83
TR011,HV,2026-03-09,50.526310653356795,1.42,-20.19
TR011,HV,2026-03-09,52.91978735958442,-4.49,6.43
TR011,HV,2026-03-09,55.42664520663107,0.79,7.03
TR011,HV,2026-03-09,58.05225516094899,0.2,3.68
TR011,HV,2026-03-09,60.80224261649424,0.84,1.01
TR011,HV,2026-03-09,63.68249944718586,0.06,1.98
TR011,HV,2026-03-09,66.69919663030122,2.13,14.35
TR011,HV,2026-03-09,69.85879746785248,-3.31,24.4
TR011,HV,2026-03-09,73.16807143427197,0.91,-32.84
TR011,HV,2026-03-09,76.63410868007459,0.22,-11.38
TR011,HV,2026-03-09,80.26433522257175,0.63,33.48
TR011,HV,2026-03-09,84.06652885618325,-0.3,3.65
TR011,HV,2026-03-09,88.04883581643465,-0.47,18.77
TR011,HV,2026-03-09,92.21978823334327,3.54,30.77
TR011,HV,2026-03-09,96.58832241158703,1.56,13.51
TR011,HV,2026-03-09,101.1637979766207,-1.73,-29.3
TR011,HV,2026-03-09,105.9560179277616,-2.56,15.88
TR011,HV,2026-03-09,110.97524964120721,-0.93,20.22
TR011,HV,2026-03-09,116.23224686798518,0.28,-12.5
TR011,HV,2026-03-09,121.7382727739662,-2.21,-14.29
TR011,HV,2026-03-09,127.50512407130128,2.76,19.92
TR011,HV,2026-03-09,133.54515629298987,-0.48,-15.71
TR011,HV,2026-03-09,139.87131026472386,0.41,-1.41
TR011,HV,2026-03-09,146.49713983072849,-3.05,13.22
TR011,HV,2026-03-09,153.43684089300132,-0.07,-23.51
TR011,HV,2026-03-09,160.70528182616385,-0.5,1.47
TR011,HV,2026-03-09,168.31803533309565,-1.03,4.11
TR011,HV,2026-03-09,176.2914118095948,0.26,-0.6
TR011,HV,2026-03-09,184.64249428955426,-0.53,2.62
TR011,HV,2026-03-09,193.38917504552322,-1.78,-9.46
TR011,HV,2026-03-09,202.55019392306664,-0.86,-6.66
TR011,HV,2026-03-09,212.14517849106298,-1.21,14.68
TR011,HV,2026-03-09,222.19468609395238,0.08,3.36
TR011,HV,2026-03-09,232.72024789604072,1.74,17.06
TR011,HV,2026-03-09,243.74441501222216,2.68,-2.08
TR011,HV,2026-03-09,255.29080682395167,2.42,-27.13
TR011,HV,2026-03-09,267.3841615839947,-3.34,-30.74
TR011,HV,2026-03-09,280.05038941836307,1.62,9.05
TR011,HV,2026-03-09,293.31662783900424,-5.76,-2.17
TR011,HV,2026-03-09,307.21129988617594,-2.02,-19.55
TR011,HV,2026-03-09,321.76417502507354,-0.95,12.02
TR011,HV,2026-03-09,337.0064329271928,0.63,-18.08
TR011,HV,2026-03-09,352.970730273065,0.32,3.21
TR011,HV,2026-03-09,369.6912707195028,-0.18,5.28
TR011,HV,2026-03-09,387.20387818125573,1.72,2.27
TR011,HV,2026-03-09,405.54607358408276,-0.71,13.99
TR011,HV,2026-03-09,424.75715525368986,1.27,2.59
TR011,HV,2026-03-09,444.87828311275854,2.45,-2.6
TR011,HV,2026-03-09,465.9525668664682,2.64,5.83
TR011,HV,2026-03-09,488.02515836544336,4.21,4.85
TR011,HV,2026-03-09,511.14334834401654,-0.97,-3.72
TR011,HV,2026-03-09,535.3566677410724,1.19,21.84
TR011,HV,2026-03-09,560.7169938205458,-0.11,17.28
TR011,HV,2026-03-09,587.2786613189483,-2.61,20.6
TR011,HV,2026-03-09,615.0985788580505,2.36,24.8
TR011,HV,2026-03-09,644.236350872137,1.16,18.5
TR011,HV,2026-03-09,674.7544053110693,-0.45,17.34
TR011,HV,2026-03-09,706.7181273927491,0.37,-8.18
TR011,HV,2026-03-09,740.1959996915645,-1.19,-12.83
TR011,HV,2026-03-09,775.2597488629465,0.56,-12.27
TR011,HV,2026-03-09,811.9844993184009,-0.45,3.33
TR011,HV,2026-03-09,850.4489341802678,-1.71,16.25
TR011,HV,2026-03-09,890.735463861044,-2.79,-7.29
TR011,HV,2026-03-09,932.9304026284686,1.07,8.84
TR011,HV,2026-03-09,977.1241535346502,-0.5,1.95
TR011,HV,2026-03-09,1023.4114021054527,-1.65,-5.02
TR011,HV,2026-03-09,1071.8913192051275,-1.28,-4.57
TR011,HV,2026-03-09,1122.6677735108135,1.75,29.79
TR011,HV,2026-03-09,1175.849554052157,-0.75,16.93
TR011,HV,2026-03-09,1231.550603292826,-2.33,8.81
TR011,HV,2026-03-09,1289.8902612533082,2.65,-0.58
TR011,HV,2026-03-09,1350.9935211980264,-3.44,-17.51
TR011,HV,2026-03-09,1414.991297434576,-1.64,15.71
TR011,HV,2026-03-09,1482.0207057988587,-0.27,11.66
TR011,HV,2026-03-09,1552.225357427048,0.44,6.98
TR011,HV,2026-03-09,1625.755666443795,2.32,-13.03
TR011,HV,2026-03-09,1702.7691722258996,0.18,-4.52
TR011,HV,2026-03-09,1783.4308769319093,-2.14,13.06
TR011,HV,2026-03-09,1867.9135990207828,4.79,1.64
TR011,HV,2026-03-09,1956.3983435170649,-3.13,-10.49
TR011,HV,2026-03-09,2049.074689815848,-0.07,-0.9
TR011,HV,2026-03-09,2146.1411978584038,2.45,-18.59
TR011,HV,2026-03-09,2247.8058335487253,3.13,0.57
TR011,HV,2026-03-09,2354.286414322418,1.96,-7.65
TR011,HV,2026-03-09,2465.811075822604,0.88,-27.62
TR011,HV,2026-03-09,2582.6187606826775,-0.22,-9.49
TR011,HV,2026-03-09,2704.9597304631343,-0.68,5.29
TR011,HV,2026-03-09,2833.096101839324,-0.02,-10.23
TR011,HV,2026-03-09,2967.3024081888693,3.28,-15.23
TR011,HV,2026-03-09,3107.866187782014,-0.56,-30.93
TR011,HV,2026-03-09,3255.0885998350595,0.57,-17.25
TR011,HV,2026-03-09,3409.285069746811,0.51,-0.33
TR011,HV,2026-03-09,3570.7859649004627,-1.28,24.71
TR011,HV,2026-03-09,3739.937302478798,-1.31,-18.32
TR011,HV,2026-03-09,3917.1014908092607,-0.29,32.96
TR011,HV,2026-03-09,4102.658105827194,-1.28,3.8
TR011,HV,2026-03-09,4297.00470432084,1.23,0.81
TR011,HV,2026-03-09,4500.557675700497,-0.41,8.28
TR011,HV,2026-03-09,4713.753134116724,0.49,11.65
TR011,HV,2026-03-09,4937.047852839004,0.18,-33.49
TR011,HV,2026-03-09,5170.92024289676,5.54,-2.81
TR011,HV,2026-03-09,5415.871378079471,0.59,-1.94
TR011,HV,2026-03-09,5672.426068491977,0.35,-7.61
TR011,HV,2026-03-09,5941.133984965034,-1.76,1.11
TR011,HV,2026-03-09,6222.570836730231,3.62,-16.47
TR011,HV,2026-03-09,6517.339604882427,2.2,-17.04
TR011,HV,2026-03-09,6826.071834272386,-0.58,-4.78
TR011,HV,2026-03-09,7149.428986597577,-1.61,1.54
TR011,HV,2026-03-09,7488.103857590023,-0.6,-33.73
TR011,HV,2026-03-09,7842.822061337682,-1.57,0.08
TR011,HV,2026-03-09,8214.34358491943,0.48,-13.62
TR011,HV,2026-03-09,8603.464416684501,-3.23,-0.59
TR011,HV,2026-03-09,9011.018251665018,-0.78,34.42
TR011,HV,2026-03-09,9437.87827777538,1.34,-21.43
TR011,HV,2026-03-09,9884.959046625587,-2.08,9.47
TR011,HV,2026-03-09,10353.218432956615,-1.42,-7.31
TR011,HV,2026-03-09,10843.659686896108,0.33,10.76
TR011,HV,2026-03-09,11357.333583431051,-4.47,-12.83
TR011,HV,2026-03-09,11895.340673703207,-3.02,-13.46
TR011,HV,2026-03-09,12458.833642950081,-0.57,-4.26
TR011,HV,2026-03-09,13049.019780144015,4.18,13.76
TR011,HV,2026-03-09,13667.163564620074,-3.08,15.39
TR011,HV,2026-03-09,14314.589375234786,-3.45,-34.31
TR011,HV,2026-03-09,14992.684327860472,-1.75,10.92
TR011,HV,2026-03-09,15702.901247293774,-1.03,13.31
TR011,HV,2026-03-09,16446.761779946628,1.77,-11.92
TR011,HV,2026-03-09,17225.859653987874,0.29,6.12
TR011,HV,2026-03-09,18041.864093920718,1.32,16.08
TR011,HV,2026-03-09,18896.523396912115,2.21,-19.31
TR011,HV,2026-03-09,19791.668678535574,2.1,-15.66
TR011,HV,2026-03-09,20729.217795953697,-0.94,-20.42
TR011,HV,2026-03-09,21711.179456945054,0.97,-4.86
TR011,HV,2026-03-09,22739.657523579273,3.26,-18.45
TR011,HV,2026-03-09,23816.855519761608,2.41,-18.73
TR011,HV,2026-03-09,24945.081352303165,0.88,4.7
TR011,HV,2026-03-09,26126.752255633262,0.24,-4.46
TR011,HV,2026-03-09,27364.39997074672,-0.37,-11.54
TR011,HV,2026-03-09,28660.676169482504,-3.81,1.71
TR011,HV,2026-03-09,30018.35813575592,-2.69,10.51
TR011,HV,2026-03-09,31440.354715915,-0.41,13.24
TR011,HV,2026-03-09,32929.71255097148,3.55,18.57
TR011,HV,2026-03-09,34489.6226040576,-0.19,20.42
TR011,HV,2026-03-09,36123.426997094306,-0.3,-10.7
TR011,HV,2026-03-09,37834.62617131933,2.98,21.42
TR011,HV,2026-03-09,39626.88638701478,0.58,7.58
TR011,HV,2026-03-09,41504.047578504724,3.11,17.4
TR011,HV,2026-03-09,43470.131581250265,-0.1,-2.16
TR011,HV,2026-03-09,45529.35074866948,-0.46,2.96
TR011,HV,2026-03-09,47686.116977144746,2.18,14.56
TR011,HV,2026-03-09,49945.0511585514,0.63,-4.24
TR011,HV,2026-03-09,52310.993080562585,0.37,12.79
TR011,HV,2026-03-09,54789.01179593945,1.97,-4.22
TR011,HV,2026-03-09,57384.416483023924,-4.23,-43.13
TR011,HV,2026-03-09,60102.76782070388,3.37,-21.27
TR011,HV,2026-03-09,62949.88990221888,0.05,5.36
TR011,HV,2026-03-09,65931.88271333542,-0.05,4.15
TR011,HV,2026-03-09,69055.1352016233,2.84,-5.0
TR011,HV,2026-03-09,72326.33896483533,-1.86,8.19
TR011,HV,2026-03-09,75752.5025877192,-0.03,34.13
TR011,HV,2026-03-09,79340.96665797492,2.86,3.63
TR011,HV,2026-03-09,83099.41949353386,2.26,10.35
TR011,HV,2026-03-09,87035.91361485166,-0.34,-0.97
TR011,HV,2026-03-09,91158.88299750836,-0.82,-15.8
TR011,HV,2026-03-09,95477.16114208066,1.66,-10.38
TR011,HV,2026-03-09,100000.0,0.35,-21.46
TR012,LV,2026-03-04,10.0,-1.11,-2.74
TR012,LV,2026-03-04,10.473708979594498,-1.71,34.5
TR012,LV,2026-03-04,10.969857978923836,-0.06,9.98
TR012,LV,2026-03-04,11.489510001873091,1.11,-5.66
TR012,LV,2026-03-04,12.033778407775893,1.4,2.57
TR012,LV,2026-03-04,12.603829296797274,-2.65,9.87
TR012,LV,2026-03-04,13.200884008314182,2.42,-18.61
TR012,LV,2026-03-04,13.826221737646557,-2.27,-5.6
TR012,LV,2026-03-04,14.481182276745338,-2.07,-7.81
TR012,LV,2026-03-04,15.167168884709225,0.43,-11.26
TR012,LV,2026-03-04,15.885651294280526,1.41,7.07
TR012,LV,2026-03-04,16.63816886076129,3.05,14.93
TR012,LV,2026-03-04,17.4263338600965,1.23,-16.21
TR012,LV,2026-03-04,18.251834943190435,0.63,-2.44
TR012,LV,2026-03-04,19.116440753857017,-1.18,-12.83
TR012,LV,2026-03-04,20.022003718155844,-4.25,-7.11
TR012,LV,2026-03-04,20.970464013232327,-0.05,32.85
TR012,LV,2026-03-04,21.963853724165457,2.26,-9.86
TR012,LV,2026-03-04,23.00430119772918,1.15,11.66
TR012,LV,2026-03-04,24.094035602395245,2.32,3.69
TR012,LV,2026-03-04,25.23539170434766,0.66,10.87
TR012,LV,2026-03-04,26.430814869741056,-3.11,8.38
TR012,LV,2026-03-04,27.682866303920665,-0.28,-1.5
TR012,LV,2026-03-04,28.994228538828768,-0.9,-3.63
TR012,LV,2026-03-04,30.367711180354576,-1.9,-12.19
TR012,LV,2026-03-04,31.80625692794119,-2.94,-3.2
TR012,LV,2026-03-04,33.31294787934674,-0.73,-27.0
TR012,LV,2026-03-04,34.891012134067736,-3.36,14.92
TR012,LV,2026-03-04,36.54383070957256,1.25,-1.46
TR012,LV,2026-03-04,38.274944785163115,0.84,0.82
TR012,LV,2026-03-04,40.08806328898464,2.42,17.4
TR012,LV,2026-03-04,41.9870708444391,0.06,-8.4
TR012,LV,2026-03-04,43.97603609302721,0.27,-8.17
TR012,LV,2026-03-04,46.05922041145106,-0.03,-6.13
TR012,LV,2026-03-04,48.241087041653685,0.36,-31.73
TR012,LV,2026-03-04,50.526310653356795,-1.8,-18.24
TR012,LV,2026-03-04,52.91978735958442,4.03,-28.36
TR012,LV,2026-03-04,55.42664520663107,0.2,2.09
TR012,LV,2026-03-04,58.05225516094899,-1.03,-9.06
TR012,LV,2026-03-04,60.80224261649424,1.46,5.52
TR012,LV,2026-03-04,63.68249944718586,2.16,10.47
TR012,LV,2026-03-04,66.69919663030122,3.13,-2.48
TR012,LV,2026-03-04,69.85879746785248,-0.43,1.34
TR012,LV,2026-03-04,73.16807143427197,-2.45,31.27
TR012,LV,2026-03-04,76.63410868007459,-1.31,1.41
TR012,LV,2026-03-04,80.26433522257175,0.49,25.85
TR012,LV,2026-03-04,84.06652885618325,0.88,3.63
TR012,LV,2026-03-04,88.04883581643465,-1.43,-16.75
TR012,LV,2026-03-04,92.21978823334327,2.37,-15.74
TR012,LV,2026-03-04,96.58832241158703,-1.06,-2.52
TR012,LV,2026-03-04,101.1637979766207,0.41,13.67
TR012,LV,2026-03-04,105.9560179277616,1.66,2.89
TR012,LV,2026-03-04,110.97524964120721,1.62,-6.47
TR012,LV,2026-03-04,116.23224686798518,-0.85,5.9
TR012,LV,2026-03-04,121.7382727739662,-5.27,11.21
TR012,LV,2026-03-04,127.50512407130128,1.6,9.81
TR012,LV,2026-03-04,133.54515629298987,1.1,-2.94
TR012,LV,2026-03-04,139.87131026472386,2.25,-3.8
TR012,LV,2026-03-04,146.49713983072849,-2.0,8.74
TR012,LV,2026-03-04,153.43684089300132,2.67,-1.72
TR012,LV,2026-03-04,160.70528182616385,2.47,-27.76
TR012,LV,2026-03-04,168.31803533309565,1.35,31.23
TR012,LV,2026-03-04,176.2914118095948,1.31,-10.74
TR012,LV,2026-03-04,184.64249428955426,-4.51,8.45
TR012,LV,2026-03-04,193.38917504552322,-0.49,4.65
TR012,LV,2026-03-04,202.55019392306664,-0.58,0.02
TR012,LV,2026-03-04,212.14517849106298,2.4,5.77
TR012,LV,2026-03-04,222.19468609395238,-2.73,-20.39
TR012,LV,2026-03-04,232.72024789604072,1.14,-5.24
TR012,LV,2026-03-04,243.74441501222216,1.48,11.58
TR012,LV,2026-03-04,255.29080682395167,-2.69,-7.44
TR012,LV,2026-03-04,267.3841615839947,-0.65,-15.3
TR012,LV,2026-03-04,280.05038941836307,0.67,1.43
TR012,LV,2026-03-04,293.31662783900424,-0.56,-3.29
TR012,LV,2026-03-04,307.21129988617594,0.86,-5.38
TR012,LV,2026-03-04,321.76417502507354,-1.08,-7.04
TR012,LV,2026-03-04,337.0064329271928,1.32,30.64
TR012,LV,2026-03-04,352.970730273065,-2.55,13.87
TR012,LV,2026-03-04,369.6912707195028,1.44,0.89
TR012,LV,2026-03-04,387.20387818125573,1.02,41.23
TR012,LV,2026-03-04,405.54607358408276,0.85,20.2
TR012,LV,2026-03-04,424.75715525368986,0.15,-0.3
TR012,LV,2026-03-04,444.87828311275854,-2.93,-29.04
TR012,LV,2026-03-04,465.9525668664682,-0.96,2.66
TR012,LV,2026-03-04,488.02515836544336,-2.58,-11.81
TR012,LV,2026-03-04,511.14334834401654,-1.95,3.91
TR012,LV,2026-03-04,535.3566677410724,2.42,-8.71
TR012,LV,2026-03-04,560.7169938205458,3.58,30.7
TR012,LV,2026-03-04,587.2786613189483,-2.48,10.48
TR012,LV,2026-03-04,615.0985788580505,2.78,-10.65
TR012,LV,2026-03-04,644.236350872137,-1.25,-8.26
TR012,LV,2026-03-04,674.7544053110693,-1.82,-11.75
TR012,LV,2026-03-04,706.7181273927491,-2.79,11.9
TR012,LV,2026-03-04,740.1959996915645,0.54,20.41
TR012,LV,2026-03-04,775.2597488629465,-4.14,0.25
TR012,LV,2026-03-04,811.9844993184009,-2.45,-2.52
TR012,LV,2026-03-04,850.4489341802678,-1.04,4.89
TR012,LV,2026-03-04,890.735463861044,-0.66,-11.66
TR012,LV,2026-03-04,932.9304026284686,0.92,10.7
TR012,LV,2026-03-04,977.1241535346502,-3.47,-10.81
TR012,LV,2026-03-04,1023.4114021054527,1.46,38.82
TR012,LV,2026-03-04,1071.8913192051275,-0.0,-9.21
TR012,LV,2026-03-04,1122.6677735108135,1.66,-18.14
TR012,LV,2026-03-04,1175.849554052157,1.05,22.59
TR012,LV,2026-03-04,1231.550603292826,-2.55,17.42
TR012,LV,2026-03-04,1289.8902612533082,-1.51,5.22
TR012,LV,2026-03-04,1350.9935211980264,-2.79,-12.6
TR012,LV,2026-03-04,1414.991297434576,1.49,-4.91
TR012,LV,2026-03-04,1482.0207057988587,-0.53,25.56
TR012,LV,2026-03-04,1552.225357427048,-0.28,-26.04
TR012,LV,2026-03-04,1625.755666443795,-1.9,18.01
TR012,LV,2026-03-04,1702.7691722258996,0.1,-12.53
TR012,LV,2026-03-04,1783.4308769319093,0.41,6.51
TR012,LV,2026-03-04,1867.9135990207828,1.28,-1.44
TR012,LV,2026-03-04,1956.3983435170649,3.8,21.9
TR012,LV,2026-03-04,2049.074689815848,-0.55,-0.96
TR012,LV,2026-03-04,2146.1411978584038,-1.23,-4.75
TR012,LV,2026-03-04,2247.8058335487253,-0.55,21.95
TR012,LV,2026-03-04,2354.286414322418,-0.19,16.12
TR012,LV,2026-03-04,2465.811075822604,2.16,29.44
TR012,LV,2026-03-04,2582.6187606826775,2.16,26.7
TR012,LV,2026-03-04,2704.9597304631343,0.12,-14.9
TR012,LV,2026-03-04,2833.096101839324,1.8,-21.36
TR012,LV,2026-03-04,2967.3024081888693,1.66,-11.84
TR012,LV,2026-03-04,3107.866187782014,-0.65,-4.43
TR012,LV,2026-03-04,3255.0885998350595,1.16,-4.92
TR012,LV,2026-03-04,3409.285069746811,1.33,-16.57
TR012,LV,2026-03-04,3570.7859649004627,0.49,-24.68
TR012,LV,2026-03-04,3739.937302478798,-2.45,-17.95
TR012,LV,2026-03-04,3917.1014908092607,-2.48,-10.9
TR012,LV,2026-03-04,4102.658105827194,1.06,12.11
TR012,LV,2026-03-04,4297.00470432084,2.59,-12.42
TR012,LV,2026-03-04,4500.557675700497,-0.05,1.1
TR012,LV,2026-03-04,4713.753134116724,0.66,16.05
TR012,LV,2026-03-04,4937.047852839004,-1.34,-11.69
TR012,LV,2026-03-04,5170.92024289676,-0.14,-3.88
TR012,LV,2026-03-04,5415.871378079471,6.12,-3.93
TR012,LV,2026-03-04,5672.426068491977,-1.47,-1.49
TR012,LV,2026-03-04,5941.133984965034,0.78,-20.57
TR012,LV,2026-03-04,6222.570836730231,-2.55,-16.7
TR012,LV,2026-03-04,6517.339604882427,-0.16,-1.64
TR012,LV,2026-03-04,6826.071834272386,1.44,-19.07
TR012,LV,2026-03-04,7149.428986597577,-0.85,3.65
TR012,LV,2026-03-04,7488.103857590023,-0.81,11.05
TR012,LV,2026-03-04,7842.822061337682,-0.47,-2.06
TR012,LV,2026-03-04,8214.34358491943,1.31,18.19
TR012,LV,2026-03-04,8603.464416684501,0.57,-31.46
TR012,LV,2026-03-04,9011.018251665018,-1.89,-13.63
TR012,LV,2026-03-04,9437.87827777538,-4.08,-2.89
TR012,LV,2026-03-04,9884.959046625587,-1.97,-6.93
TR012,LV,2026-03-04,10353.218432956615,0.79,-18.88
TR012,LV,2026-03-04,10843.659686896108,0.24,-10.17
TR012,LV,2026-03-04,11357.333583431051,-0.17,2.48
TR012,LV,2026-03-04,11895.340673703207,-0.16,-1.61
TR012,LV,2026-03-04,12458.833642950081,-2.66,-29.22
TR012,LV,2026-03-04,13049.019780144015,-2.52,-5.83
TR012,LV,2026-03-04,13667.163564620074,0.48,3.76
TR012,LV,2026-03-04,14314.589375234786,-2.21,9.18
TR012,LV,2026-03-04,14992.684327860472,0.76,-11.36
TR012,LV,2026-03-04,15702.901247293774,-4.89,-2.59
TR012,LV,2026-03-04,16446.761779946628,2.08,1.4
TR012,LV,2026-03-04,17225.859653987874,-0.24,-14.33
TR012,LV,2026-03-04,18041.864093920718,-1.85,-5.29
TR012,LV,2026-03-04,18896.523396912115,1.81,-10.2
TR012,LV,2026-03-04,19791.668678535574,-2.43,1.7
TR012,LV,2026-03-04,20729.217795953697,0.68,-33.76
TR012,LV,2026-03-04,21711.179456945054,1.94,-6.92
TR012,LV,2026-03-04,22739.657523579273,5.03,-9.64
TR012,LV,2026-03-04,23816.855519761608,-0.56,2.27
TR012,LV,2026-03-04,24945.081352303165,-1.49,-22.29
TR012,LV,2026-03-04,26126.752255633262,-1.2,-17.62
TR012,LV,2026-03-04,27364.39997074672,-2.18,-23.2
TR012,LV,2026-03-04,28660.676169482504,-3.01,17.36
TR012,LV,2026-03-04,30018.35813575592,-0.18,-0.77
TR012,LV,2026-03-04,31440.354715915,0.92,-2.89
TR012,LV,2026-03-04,32929.71255097148,-0.97,10.5
TR012,LV,2026-03-04,34489.6226040576,-1.46,-7.91
TR012,LV,2026-03-04,36123.426997094306,3.2,-22.3
TR012,LV,2026-03-04,37834.62617131933,0.1,8.76
TR012,LV,2026-03-04,39626.88638701478,-1.97,13.93
TR012,LV,2026-03-04,41504.047578504724,1.32,15.9
TR012,LV,2026-03-04,43470.131581250265,2.18,5.48
TR012,LV,2026-03-04,45529.35074866948,-0.58,-1.93
TR012,LV,2026-03-04,47686.116977144746,3.38,-15.51
TR012,LV,2026-03-04,49945.0511585514,2.01,-20.42
TR012,LV,2026-03-04,52310.993080562585,-1.12,-2.48
TR012,LV,2026-03-04,54789.01179593945,0.01,-16.95
TR012,LV,2026-03-04,57384.416483023924,0.55,-2.1
TR012,LV,2026-03-04,60102.76782070388,-1.13,11.91
